ID,Event start date,One day?,Event end date,Day of the week,Action type,Action,Actor-structure,Actor-form,Actor-ideology,Actor specified,Target addressee,Target criticized,Target-structure,Target-form,Target-ideology,Target specified,Event,Event series,Oblast,Location,Time,Issue 1,Issue 2,Issue 3,Number of protesters,Number of protesters arrested,Number of protesters injured,Number of protesters killed,Property damage,State forces involved in the conflict,Number of state forces injured,Number of state forces killed,Dubious event
IF11042101,21.04.11,1,21.04.11,Thu,protest,picket,workers,,,Workers of Spillover Leather Factory,company,company,,,,Spillover Leather Factory,The workers have gathered in the morning at the gate of the factory to demand their delayed wages and to continue paying the wages regularly without more delays.,IF11042101,Ivano-Frankivsk,Ivano-Frankivsk,10:30,wage arrears,,,90,0,0,0,N,,0,0,N
IF11042102,21.04.11,1,21.04.11,Thu,negotiation,promise,company,,,representatives of the Spillover Leather Factory,,,workers,,,Workers of Spillover Leather Factory,The factory managers have promised to pay the wages fully before the 28th of April. The negotiators also agreed to hold a second round of negotiations at a later date,IF11042101,Ivano-Frankivsk,Ivano-Frankivsk,,wage arrears,,,,0,0,0,N,,0,0,N
IF11042601,26.04.11,1,26.04.11,Tue,protest,picket,Chernobyl,,,Chernobyl disaster liquidators,local authorities,local authorities,,,,Local Council,The Chernobyl veterans have gathered to demand their rights as liquidetors which have been undermined by the local authorities,,Ivano-Frankivsk,Ivano-Frankivsk,,social payments,,,,0,0,0,N,,0,0,N
IF11042701,27.04.11,1,27.04.11,Wed,protest,strike,workers,,,Workers of UkrSpirit,state enterprise,state enterprise,,,,UkrSpirit,The workers have protested against the human resource policies of the management who were trying to appoint new managers without the worker's knowledge or consent. The workers fear that such a procedure might lead to an illegitimate privatization,,Ivano-Frankivsk,Ivano-Frankivsk,,privatization,,,101,0,0,0,N,,0,0,N
IF11042702,27.04.11,1,27.04.11,Wed,negotiation,cancel,,"party, NGO",,"European Party, ""Civil Position"", Commitee of Defence of Ukraine",local authorities,government,,,,local authorities,"The planned rally of the parties and civic organizations on the anniversary of the Kharkiv treaty, which was to take place near the Regional Administration, has not been conducted.",,Ivano-Frankivsk,Ivano-Frankivsk,,price increase,Black sea fleet,,,0,0,0,N,,0,0,N
LG11032105,21.03.11,1,21.03.11,Mon,protest,rally,small business,NGO,,,government,government,,,,,"motorcade reached Alchevsk, rally took place",LG11032103,Luhansk,Alchevsk,,anti-government,civic liberties,taxes,,0,0,0,N,,0,0,N
IF11050901,09.05.11,1,09.05.11,Mon,protest,demonstration/march,,party,rightists,Svoboda,,,,,,,"Svoboda activists have tried to have a requiem march in order to declare the 9th of May a sorrow day, rather than a victory day, and to prevent the parade with the use of the red flags",IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,301,0,0,0,N,,0,0,N
IF11050902,09.05.11,1,09.05.11,Mon,negative response,blockade,state forces,,,"The police, Berkut, Gryfon",,,,party,rightists,Svoboda,The police have blocked the Lepkoho street not to allow the Svoboda march to continue.,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,,0,0,0,N,,0,0,N
IF11050903,09.05.11,1,09.05.11,Mon,protest,break in,,party,rightists,Svoboda,,state forces,,,,"The police, Berkut, Gryfon",Svoboda activists have broken through the cordon,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,301,0,0,0,N,,0,0,N
IF11050904,09.05.11,1,09.05.11,Mon,negative response,blockade,state forces,,,"The police, Berkut, Gryfon",,,,party,rightists,Svoboda,The police have built a second cordon further down the Lepkoho street,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,,0,0,0,N,,0,0,N
IF11050905,09.05.11,1,09.05.11,Mon,protest,break in,,party,rightists,Svoboda,,state forces,,,,"The police, Berkut, Gryfon",Part of the protesters gets through the cordon,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,301,0,0,0,N,,0,0,N
IF11050906,09.05.11,1,09.05.11,Mon,negotiation,agreement,,party,rightists,Svoboda,state forces,,,,,"The police, Berkut, Gryfon",The protesters manage to persuade the police to let the remaining protesters through the cordon,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,301,0,0,0,N,,0,0,N
IF11050907,09.05.11,1,09.05.11,Mon,negative response,blockade,state forces,,,"The police, Berkut, Gryfon",,,,party,rightists,Svoboda,The police builds yet another cordon and stopped the protesters,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,,0,0,0,N,,0,0,N
IF11050908,09.05.11,1,09.05.11,Mon,protest,picket,,party,rightists,Svoboda,local authorities,,,,,Representatives of the local authorities on the official festival,The svoboda politicians from the local authorities have been allowed to go closer to the place of the official rally. They have been scanding anti-communist slogans,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,,0,0,0,N,,0,0,N
IF11050909,09.05.11,1,09.05.11,Mon,protest,attack,,party,rightists,Svoboda,,,veterans,,,,The protesters began to attack the opposing group when they have concluded their official celebration. Svoboda activists were tearing off the George ribbons from their opponents and insulting them.,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,301,0,0,0,N,,0,0,N
IF11050910,09.05.11,1,09.05.11,Mon,protest,demonstration/march,,party,rightists,Svoboda,,,,,,,The Svoboda activists have conducted a protest requiem rally to commemorate the UIA and Halychyna division soldiers.,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,Ukrainian nationalism,301,0,0,0,N,,0,0,N
IF11051002,10.05.11,1,10.05.11,Tue,positive response,support,local authorities,,,Head of the local council,,,,party,rightists,Svoboda,The head of the local council Oleksandr Sych has stated on a briefing that the question of illegal usage of red flags will be brought up in the Council.,IF11050901,Ivano-Frankivsk,Ivano-Frankivsk,,WW2,anti-Communism,,,0,0,0,N,,0,0,N
IF11051201,12.05.11,1,12.05.11,Thu,protest,symbolic,,NGO,,"""Ukrainian vector""",,,,,,,"Activists have conducted a flashmob protest against the passiveness of citizens, agitating them not to believe the politicians, but rather believe in themselves and take action. They have gathered near the regional administration and imitated sleep in sleeping bags and mats.",,Ivano-Frankivsk,Ivano-Frankivsk,,anti-politicians,,,,0,0,0,N,,0,0,N
IF11051401,14.05.11,1,14.05.11,Sat,protest,picket,,party,rightists,"Svoboda, Bat'kivschyna",local authorities,local authorities,,,,Mayor and deputy of Kalush,"The ""day of anger"" in Kalush turned into a protest against the local mayor, Ihor Nasalyk and his deputy, Vitalina Radetska. The people were offended by her remarks in the local council where she called the citizens ""dirty gypsies"". The protesters demanded the mayor to fire the untactful deputy.",IF11051401,Ivano-Frankivsk,Kalush,,anti-mayor,,,31,0,0,0,N,,0,0,N
IF11051402,14.05.11,1,14.05.11,Sat,protest,symbolic,,party,rightists,"Svoboda, Bat'kivschyna",local authorities,local authorities,,,,Mayor and deputy of Kalush,"During the rally, the protesters brought the portraits of the mayor and the deputy and have pelted them with eggs.",IF11051401,Ivano-Frankivsk,Kalush,,anti-mayor,,,31,0,0,0,N,,0,0,N
IF11052501,25.05.11,1,25.05.11,Wed,protest,symbolic,students,NGO,,Fundation of regional initiatives,local authorities,government,,,,"Verkhovna Rada, Ministry of Education","The students have gathered on the central square. They have warded off a triangular piece of pavement with a red stripe and began studying insid tha marked zone. ""Zone of free education"" was meant to show the problems of new education legislations",,Ivano-Frankivsk,Ivano-Frankivsk,,education,,,,0,0,0,N,,0,0,N
IF11052701,27.05.11,1,27.05.11,Fri,negative response,arrest,law-enforcement,,,unknown,,,,party,rightists,Svoboda member Marian Berezdetsky,"Reportedly, seven unknown people have seized and captured a Svoboda member on the streets of Ivano-Frankivsk.",,Ivano-Frankivsk,Ivano-Frankivsk,,anti-government,,,,0,0,0,N,7,0,0,N
IF11052801,28.05.11,1,28.05.11,Sat,protest,motorcade,citizens,,,Cyclists of Ivano-Frankivsk,,local authorities,,,,Local authorities of Ivano-Frankivsk,The cyclists have organized the event to state their rights as the road users to the automobilists and local authorities.,,Ivano-Frankivsk,Ivano-Frankivsk,,traffic regulation,,,181,0,0,0,N,,0,0,N
IF11060201,02.06.11,1,02.06.11,Thu,protest,rally,,party,rightists,Svoboda,,government,,,,"President of Ukraine, Verkhovna Rada, Cabinet of Ministers","Svoboda activists and citizens have gathered on a requiem meeting to commemorate the victims of the communist regime. Oleh Tyahnybok and other Svoboda leaders have declared their ctritique of the government, its policies, and stated the importantce of the nation and its dignity",,Ivano-Frankivsk,Ivano-Frankivsk,,Ukrainian nationalism,anti-government,anti-Communism,,0,0,0,N,,0,0,N
IF11062101,21.06.11,1,21.06.11,Tue,protest,strike,workers,,,Workers of Ivano-Frankivsklift,communal enterprise,communal enterprise,,,,Ivano-Frankivsklift,"The workers have gone on strike, turning the elevators off. Demanding Ivano-Frankivsklift to pay their delayed wages, the workers have shut down around 500 lifts throughout the city",IF11062101,Ivano-Frankivsk,Ivano-Frankivsk,,wage arrears,,,,0,0,0,N,,0,0,N
IF11062102,21.06.11,1,21.06.11,Tue,negotiation,promise,local authorities,,,City executive committee,,,workers,,,Workers of Ivano-Frankivsklift,"During the negotiations with the strikers, the management of Ivano-Frankivsklift and the local authoritieshave promised to pay the delayed wages",IF11062101,Ivano-Frankivsk,Ivano-Frankivsk,,wage arrears,,,,0,0,0,N,,0,0,N
IF11062201,22.06.11,1,22.06.11,Wed,positive response,accede,local authorities,,,City executive committee,,,workers,,,Workers of Ivano-Frankivsklift,Part of the wages has been paid from the municipal budget,IF11062101,Ivano-Frankivsk,Ivano-Frankivsk,,wage arrears,,,,0,0,0,N,,0,0,N
IF11062301,23.06.11,1,23.06.11,Thu,protest,picket,neighborhood,,,Kyselivska and Truskavetska street dwellers,local authorities,company,,,,Ekstim construction company,The people have gathered to protest against the construction of a multi-storeyed building in their neighborhood,,Ivano-Frankivsk,Ivano-Frankivsk,,development projects,,,71,0,0,0,N,,0,0,N
IF11080201,02.08.11,1,02.08.11,Tue,protest,picket,,party,,Bat'kivschyna,court,court,,,,Pechersky court in Kiev,The protesters have picketed the local court. They demanded to end repressions against former prime minister Yulia Tymoshenko and to close her cases in court.,,Ivano-Frankivsk,Ivano-Frankivsk,11:00,pro-Tymoshenko,,,99,0,0,0,N,,0,0,N
IF11080801,08.08.11,1,08.08.11,Mon,protest,picket,,party,rightists,"Bat'kivschyna, Svoboda, Front Zmin, NRU, Udar, CUN",local authorities,court,,,,Pechersky court in Kiev,The protesters have picketed the local administration. They demanded to free the recently arrested ex-prime-minister and to declare the cases against her illegal,,Ivano-Frankivsk,Ivano-Frankivsk,,pro-Tymoshenko,,,270,0,0,0,N,,0,0,N
IF11080701,07.08.11,1,07.08.11,Sun,protest,blockade,neighborhood,,,Pasichna village dwellers,,local authorities,,,,District local authorities,"The local dwellers have blocked the regional roadway, demanding the local authorities to repair the local tract, which is in an extremely bad condition..",,Ivano-Frankivsk,Pasichna village,,public transportation,,,301,0,0,0,N,,0,0,N
IF11081501,15.08.11,1,15.08.11,Mon,protest,strike,taxi drivers,,,taxi bus drivers,local authorities,local authorities,,,,Municipal government establishments,The taxi drivers have protested against the subsidies provided for pensioners by the local administration,,Ivano-Frankivsk,Ivano-Frankivsk,,public transportation,,,,0,0,0,N,,0,0,N
IF11081901,19.08.11,approximate,19.08.11,Fri,protest,picket,citizens,,,The Grynkiv family,local authorities,local authorities,,,,Municipal government establishments,"The Grynkiv family, who have been struggling for 30 years to get their citizenship back afrer a document mismatch, have again protested near the local administration to make their voice heard",,Ivano-Frankivsk,Ivano-Frankivsk,,civic liberties,,,,0,0,0,N,,0,0,N
IF11082101,21.08.11,1,21.08.11,Sun,protest,motorcade,,party,,Batkivschyna,,court,,,,Pechersky court in Kiev,"Batkivshcyna have organized a motor rally ""For Tymoshenko!"" which passed Kalush on the 21st of August. The autos stopped at the central square to support Tymoshenko on an improvised rally",,Ivano-Frankivsk,Kalush,,pro-Tymoshenko,,,,0,0,0,N,,0,0,N
IF11082201,22.08.11,1,22.08.11,Mon,protest,blockade,neighborhood,,,Dwellers of Rozhnatynschyna villages,state enterprise,state enterprise,,,,"""Dolynanaftogaz""",The local dwellers have closed all the approcahes to the Dolynanaftogaz oil facility to protest against the environmental and infrastructure effects of the enterprise functioning,,Ivano-Frankivsk,Ivanivka,,environment,,,,0,0,0,N,,0,0,N
IF11083001,30.08.11,1,30.08.11,Tue,protest,picket,taxi drivers,,,Taxi drivers,law-enforcement,law-enforcement,,,,Local police administration,The taxi drivers have picketed the local police administration. They have demanded to investigate the destruction of taxis in recent attacks and to find the culprits.,IF11083001,Ivano-Frankivsk,Ivano-Frankivsk,,police non-feasance,,,,0,0,0,N,,0,0,N
IF11083002,30.08.11,1,30.08.11,Tue,negotiation,agreement,taxi drivers,,,Taxi car drivers,local authorities,local authorities,,,,Governor Vyshyvaniuk,In the negotiations with the local authorities the taxists have agreed to lay off further actions for a promise that the law-enforcement organs would thoroughly investigate the cases of taxi destructions,IF11083001,Ivano-Frankivsk,Ivano-Frankivsk,,police non-feasance,,,,0,0,0,N,,0,0,N
IF11090601,06.09.11,1,06.09.11,Tue,protest,rally,,"party, NGO",rightists,"OUN, KUN, UNA-UNSO, BYT, UNP",local authorities,government,,,,"President of Ukraine, Verkhovna Rada, Cabinet of Ministers","The protesters have rallied near the local administration, proclaiming the current government an occupational force unable to interact with the people.",,Ivano-Frankivsk,Ivano-Frankivsk,,anti-government,,,49,0,0,0,N,,0,0,N
IF11090801,08.09.11,1,08.09.11,Thu,protest,picket,Chernobyl,,,Chernobyl disaster liquidators,local authorities,government,,,,"President of Ukraine, Verkhovna Rada, Cabinet of Ministers, Pension Fund","The Chernobyl veterans have picketed the building of the local administration to defend their rights for social benefits, which, they feel, are being undermined by the Pension Fund.",,Ivano-Frankivsk,Ivano-Frankivsk,,social payments,,,,0,0,0,N,,0,0,N
LUTSK11032101,21.03.11,1,21.03.11,Mon,protest,rally,small business,NGO,,"local entrepreneurs, local business associations, Assembly of civic organizations of small and middle business of Ukraine",,government,,,,Cabinet of Ministers,"A rally of support met the motorcade ""Take Ukraine from oligarchs, give it to citizens"". People protested against the policy of the government, Tax Code, projects of the Labor and Housing Codes.",Automaidan,Lutsk,Lutsk,16:30,anti-government,taxes,labor rights,,0,0,0,N,,0,0,N
IF11091401,14.09.11,2,15.09.11,Wed,protest,blockade,neighborhood,,,Dwellers of Zelena village,local authorities,local authorities,,,,District local authorities,The dwellers of Zelena village have been blocking the Nadvirna-Bystrytsia road for two days. They tried to deaw attention to the threatening state of the road and unability of the local authorities to repair it.,,Ivano-Frankivsk,Zelena,,public transportation,,,31,0,0,0,N,,0,0,N
