ID,Event date,Day,Action,Actor,Actor specified ,Target,Target specified,Event,Oblast,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,,,,,,
CRIMEA 113,12-Apr-2010,Mon,motorcade,"Russian nationalists, NGO","""Russian Unity""",,,Activists made a motorcade in the city in memory of the heroes of WW2 with symbolic events near monuments to soldiers of WW2,Crimea,Dzhankoi,WW2,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 114,13-Apr-2010,Tue,rally,"Russian nationalists, NGO","""Russian Unity""",,,Activists made a rally in memory of herois of liberation of Simferopol WW2.,Crimea,Simferopol,WW2,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 115,14-Apr-2010,Wed,motorcade,"Russian nationalists, NGO","""Russian Unity""",,,Activists made a motorcade in the city in memory of the heroes of WW2 with symbolic events near monuments to soldiers of WW2,Crimea,Bakhchysarai,WW2,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 116,14-Apr-2010,Wed,motorcade,"Russian nationalists, NGO","""Russian Unity""",,,Activists made a motorcade in the city in memory of the heroes of WW2 with symbolic events near monuments to soldiers of WW2,Crimea,Alushta,WW2,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 117,14-Apr-2010,Wed,motorcade,"Russian nationalists, NGO","""Russian Unity""",,,Activists made a motorcade in the city in memory of the heroes of WW2 with symbolic events near monuments to soldiers of WW2,Crimea,Feodosiia,WW2,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 118,14-Apr-2010,Wed,motorcade,"Russian nationalists, NGO","""Russian Unity""",,,Activists made a motorcade in the city in memory of the heroes of WW2 with symbolic events near monuments to soldiers of WW2,Crimea,Belogorsk,WW2,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 119,14-Apr-2010,Wed,motorcade,"Russian nationalists, NGO","""Russian Unity""",,,Activists made a motorcade in the city in memory of the heroes of WW2 with symbolic events near monuments to soldiers of WW2,Crimea,Yevpatoriia,WW2,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 12,14-Oct-2009,Wed,appeal,NGO,"Civic organization ""Civil Activity of Crimea""",local authorities,,"civic organization ""Civil Activity of Crimea"" register a claim in the Court against new tariffs of public utilities",Crimea,Simferopol,public utilities,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 120,17-Apr-2010,Sat,vandalism,unknown,,party,City Committee of CPU,Strangers attacked the office of communist party at night by breaking the window.,Crimea,Sevastopol,anti-CPU,,,,0,0,0,Y,,0,0,,,,,,
CRIMEA 121,19-Apr-2010,Mon,rally,Russian nationalists,"social-political movement ""Russian unity""",local authorities,"The Verkhovna Rada of Crimea, Simferopol city council ","Activists of the ""Russian Unity"" in the 227-th anniversary of the Crimean annexation to Russia urged to restore the monument to Catherine II.",Crimea,Simferopol,Russian nationalism,,,301,0,0,0,N,,0,0,,,,,,
CRIMEA 122,19-Apr-2010,Mon,ultimatum,small business,merchants of street market,local authorities,City Executive Committee,Protesters threaten to continue the protest until the moment of recancellation the decision to liquidate street markets in Simferopol.,Crimea,Simferopol,small business rights,,,151,0,0,0,N,,0,0,,,,,,
CRIMEA 123,19-Apr-2010,Mon,rally,small business,merchants of street market,local authorities,City Executive Committee,Marketers protested against decision to liquidate street markets in Simferopol.,Crimea,Simferopol,small business rights,,,151,0,0,0,N,,0,0,,,,,,
CRIMEA 124,20-Apr-2010,Tue,rally,small business,merchants of street market,local authorities,City Executive Committee,Marketers protested against decision to liquidate street markets in Simferopol.,Crimea,Simferopol,small business rights,19-Apr-2010,,151,0,0,0,N,,0,0,,,,,,
CRIMEA 125,21-Apr-2010,Wed,rally,small business,merchants of street market,local authorities,City Executive Committee,Marketers protested against decision to liquidate street markets in Simferopol.,Crimea,Simferopol,small business rights,19-Apr-2010,,151,0,0,0,N,,0,0,,,,,,
CRIMEA 126,20-Apr-2010,Tue,rally,party,Progressive Socialialist Party of Ukraine (N.Vitrenko),foreign country,USA frigate,Activists protested against NATO.,Crimea,Sevastopol,NATO,,,51,0,0,0,N,,0,0,,,,,,
CRIMEA 127,21-Apr-2010,Wed,rally,"students, trade union","Trade union ""Direct Action"" (Пряма дія)",law-enforcement,SBU,"Protesters made a demonstration in act of solidarity with trade-union ""Direct Action"" (Прямя дія), members of which had a tend to be repressed.",Crimea,Sevastopol,education,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 128,21-Apr-2010,Wed,symbolic,Russian nationalists,Cossacks,,,Cossacks stained a monument of Vladimir Lenin with a dung in commemoration of the last Russian Tsaw Nikolai II,Crimea,Sevastopol,anti-Communism,,,,0,0,0,Y,,0,0,,,,,,
CRIMEA 129,21-Apr-2010,Wed,fight,party,CPU,Russian nationalists,Cossacks,Communists tried to prevent the action of rightists in cossack uniform to stain a monument of Vladimir Lenin with a dung.,Crimea,Sevastopol,anti-Communism,,,,0,,0,N,,0,0,,,,,,
CRIMEA 13,16-Oct-2009,Fri,demonstration,leftists,,company,McDonald`s restoration in Yalta,men in black come in McDonald`s and hand out posters about activity of this TNC,Crimea,Yalta,Anti-McDonald's,,,11,0,0,0,N,0,0,0,,,,,,
CRIMEA 130,21-Apr-2010,Wed,intervention,state forces,police,"party, Russian nationalists","CPU, Cossacks",Police attempted to stop fights near Lenin's monument,Crimea,Sevastopol,anti-Communism,,,,0,,0,N,,0,0,,,,,,
CRIMEA 131,24-Apr-2010,Sat,accede,local authorities,City Executive Committee,small business,merchants of street market,It was decided to allocate several hundreds of market places for street-market commerce.,Crimea,Simferopol,small business rights,19-Apr-2010,,,0,0,0,N,,0,0,,,,,,
CRIMEA 132,22-Apr-2010,Thu,rally,party,CPU,,,"CPU held a rally and motor rally, dedicated to 140th birth anniversary of Lenin.",Crimea,Simferopol,Soviet holiday,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 133,22-Apr-2010,Thu,picket,small business,"entrepreneurs of service cooperative ""Schtormowoje 2009""",local authorities,The Verkhovna Rada of Crimea,The entrepreneurs call onto the authorities to prevent a raiders attack on their cooperative.,Crimea,Simferopol,raiders,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 134,23-Apr-2010,Fri,statement,party,Green Party,,,The party claim that a deputy of Alupka city council Nadia Yahnys had been attacked and severely harmed by the unknown. This was highly likely done because of the womans action against several development projects and support of ecoactivists.,Crimea,Alupka,development projects,,,,0,2,0,N,,0,0,,,,,,
CRIMEA 135,23-Apr-2010,Fri,picket,ethnic minority,Armenian diaspora,foreign country,Turkey,The Crimean Armenians came to a consulate of Turkey in Simferopol and sticked a letter to the Turkish president Abdulla Gul demanding a recognition of a henocide of Armenians in the Osman Empire during 1915-1923.,Crimea,Simferopol,Armenian nationalism,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 136,24-Apr-2010,Sat,march,ethnic minority,Armenian diaspora,foreign country,Turkey,The Armenians and some Ukrainian officials demand Turkey to recognise a henocide of Armenians in the Osman Empire during 1915-1923.,Crimea,Simferopol,Armenian nationalism,,,1501,0,0,0,N,,0,0,,,,,,
CRIMEA 137,24-Apr-2010,Sat,picket,"party, Russian nationalists, NGO","CPU, PSPU, Russian Block (party), ""Sevastopol Children of War"" (NGO), ""Gift of Life"", ""Russian community of Sevastopol""",local authorities,Sevastopol city council,The activists sharing pro-Russian sentiments came to support the intent of the local council to promote the ratification of a newly prolonged Russian Black Sea fleet treaty in the VR. ,Crimea,Sevastopol,Black sea fleet,,8:30,,0,0,0,N,,0,0,,,,,,
CRIMEA 138,29-Apr-2010,Thu,symbolic,leftists,anarchists,,,The anarchists drew a graffitti dedicated to the 1st of May that shows that this day is originally anarchist.,Crimea,Yalta,May Day,,,,0,0,0,N,0,0,0,,,,,,
CRIMEA 139,26-Apr-2010,Mon,tent camp,small business,merchants of street market,local authorities,City Executive Committee,Marketers protested against decision to liquidate street markets in Simferopol by setting a tent camp.,Crimea,Simferopol,small business rights,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 139,27-Apr-2010,Tue,tent camp,small business,merchants of street market,local authorities,City Executive Committee,Marketers protested against decision to liquidate street markets in Simferopol by setting a tent camp.,Crimea,Simferopol,small business rights,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 139,28-Apr-2010,Wed,tent camp,small business,merchants of street market,local authorities,City Executive Committee,Marketers protested against decision to liquidate street markets in Simferopol by setting a tent camp.,Crimea,Simferopol,small business rights,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 139,29-Apr-2010,Thu,tent camp,small business,merchants of street market,local authorities,City Executive Committee,Marketers protested against decision to liquidate street markets in Simferopol by setting a tent camp.,Crimea,Simferopol,small business rights,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 14,21-Oct-2009,Wed,rally,NGO,"Russian Front of Shuvajnikov ""In Unity with Russia""",Local authorities,Verkhovna Rada of Crimea ,The party ask local administration to secure rights of Russian inhabitants in Constitution of Crimea,Crimea,Simferopol,Russian nationalism,,,41,0,0,0,N,,0,0,,,,,,
CRIMEA 140,29-Apr-2010,Thu,suit,local authorities,City Executive Committee,small business,merchants of street market,The local authorities try to suit the protesting merchants and do not engage in a dialogue.,Crimea,Simferopol,small business rights,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 141,30-Apr-2010,Fri,picket,"neighborhood, NGO","village Krasnokamenka inhabitants, NGO ""Our Home - Krasnokamenka:"", Federation of alpinism and rock-climbing of Ukraine",citizens,citizen Alim Omerov,The sportsmen and the locals stand against a building in that area by a private person.,Crimea,Krasnokamenka,development projects,,,49,0,0,0,N,,0,0,,,,,,
CRIMEA 142,1-May-2010,Sat,demonstration,"party, trade union, Russian nationalists, NGO","CPU, Party of Justice, Party of Regions, Unity Party (ukr. Союз), Block of Kunicyn, Party of Russian Unity, People's Party, various NGOs, sportive organisations, veterans",,,This was a large demonstration dedicated to the Day of Workers Solidarity. Pro-Russian sentiments were also present.,Crimea,Simferopol,May Day,,,29999,0,0,0,N,,0,0,,,,,,
CRIMEA 143,1-May-2010,Sat,demonstration,"party, trade union","Party of Regions, SPU, CPU",,,May Day demonstration,Crimea,Sevastopol,May Day,,,9999,0,0,0,N,,0,0,,,,,,
CRIMEA 144,1-May-2010,Sat,preclude,state forces,police,leftists,anarchists,The police did not let some radicals advocating anarcho-communism join the huge joint demonstration of 1st May that took place in the city.,Crimea,Sevastopol,May Day,,,31,0,0,0,N,,0,0,,,,,,
CRIMEA 145,1-May-2010,Sat,demonstration,NGO,"""Movement We""",,,"The 1st May demonstration in Yalta was headed by an NGO  ""We"" self-presented as a ""local patriotic movement"".",Crimea,Yalta,May Day,,,1501,0,0,0,N,,0,0,,,,,,"
"
CRIMEA 146,1-May-2010,Sat,arrest,state forces,police,leftists,anarchists,Police arrested 3 anarchists and released them after drawing up reports.,Crimea,Sevastopol,May Day,,,29,3,0,0,N,,0,0,,,,,,
CRIMEA 147,9-May-2010,Sun,symbolic,leftists,"antifascists (movement ""Antifascist action"")",rightists,neofascists,"Antifascists made symbolic action called ""Football without racism"", holdind a banner with the same proclamation during the play ""Tavria"" - ""Shakhtar"". Neofascists showed agressiveness in response, but the fight was prevented by police.",Crimea,Simferopol,neofascism,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 148,9-May-2010,Sun,attack,rightists,neofascists,leftists,"antifascists (movement ""Antifascist action"")","Rightist football fans attacked leftists trying to take away ""Football without racism"" banner",Crimea,Simferopol,neofascism,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 149,9-May-2010,Sun,intervention,state forces,"police, ""Berkut""","leftists, rightists","antifascists (""Antifascist action""), neofascists","police and ""Berkut"" special forces forced leftists to take away banner ""Football without racism"" and then intervened to prevent fights between neofascists and antifascists",Crimea,Simferopol,neofascism,,,,0,,0,N,,0,0,,,,,,
CRIMEA 15,20-Oct-2009,Tue,attack,party,CPU,party,Ukrainain National Party,Communists attack the tent of UNP ,Crimea,Oktyabrskoje urban village (Krasnogvardejski district),Ukrainian nationalism,,,,0,0,0,N,0,0,0,,,,,,
CRIMEA 150,9-May-2010,Sun,arrest,state forces,"police, ""Berkut""",leftists,"antifascists (movement ""Antifascist action"")","1 antifascist was arrested by police, but soon released without consequences.",Crimea,Simferopol,neofascism,,,,1,0,0,N,,0,0,,,,,,
CRIMEA 151,26-Apr-2010,Mon,picket,"leftists, trade union, students",,government,Representative office of the President of Ukraine,Anarchists and marxists protested against new Labour Code.,Crimea,Simferopol,labor rights ,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 152,27-Apr-2010,Tue,picket,"leftists, citizens","youth and supporters of leftist organizations, Organization of Marxists",local authorities,"City executive committee, city mayor","Youth protested against a curfew for under age of 18 citizens, claiming it is a violation of civic liberties.",Crimea,Simferopol,civic liberties,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 153,12-May-2010,Wed,rally,"neighborhood, initiative group","inhabitants of Alupka, initiative group ""Green cape"" (rus. ""Зеленый мыс"")",local authorities,city mayor,"Alupka inhabitants protested against land sale, restricted access to the beach and illegal building in green zones.",Crimea,Alupka,development projects,,,,0,0,0,N,,0,0,,,,,,
CRIMEA 154,17-May-2010,Mon,symbolic,initiative group,Crimeantatarian center for young people (Кримськотатарський молодіжний центр),,,"Initiative group honoured the victims of deportation of 1944, especially Crimean Tatars, by lighting candles. They claimed it had been henocide.",Crimea,Sevastopol,Tartar nationalism,,,1501,0,0,0,N,,0,0,,,,,,
CRIMEA 155,18-May-2010,Tue,rally,ethnic minority,Crimean Tatars,government,,"Protesters honoured the victims of deportation of 1944 and demanded to protect the rights of Crimean Tatars, f.e., land owning, native education etc.",Crimea,Simferopol,Tartar nationalism,,,18001,0,0,0,N,,0,0,,,,,,
CRIMEA 156,18-May-2010,Tue,rally,ethnic minority,"Crimean Tatars, Armenians, Germans, Greeks and Bulgarians",government,,"Protesters demanded to make a law about the rights of deported nations, including Crimean Tatars, and to solve problems of land owning and budgeting of deported. They also brought flowers to the memorial of deportation victims.",Crimea,Sevastopol,Tartar nationalism,,,301,0,0,0,N,,0,0,,,,,,
CRIMEA 157,21-May-2010,Fri,picket,party,PSPU,government,,"The PSPU activists protested against the Ukrainian-NATO joint military trainings ""Sea Breeze"".",Crimea,Sevastopol,NATO,,,,0,0,0,N,,0,0,,,,,,
